X,Y,fid,Code_insee,NATURE,ADRESSE LO,latitude,longitude,result_lab,result_sco,result_typ,result_id,result_hou,result_nam,result_str,result_pos,result_cit,result_con,result_c_1,result_old,result_o_1,result_dis,icon_url
-0.107728,49.2941769999873,94,"14117",GAR.PAR,0022 AV  ALBERT 1ER,"49.294177","-0.107728",22 Avenue Albert 1er 14390 Cabourg,"0.63",housenumber,14117_0020_00022,"22",Avenue Albert 1er,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.107728,49.2941769999873,95,"14117",GAR.PAR,0022 AV  ALBERT 1ER,"49.294177","-0.107728",22 Avenue Albert 1er 14390 Cabourg,"0.63",housenumber,14117_0020_00022,"22",Avenue Albert 1er,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.107728,49.2941769999873,96,"14117",GAR.PAR,0022 AV  ALBERT 1ER,"49.294177","-0.107728",22 Avenue Albert 1er 14390 Cabourg,"0.63",housenumber,14117_0020_00022,"22",Avenue Albert 1er,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.107728,49.2941769999873,97,"14117",GAR.PAR,0022 AV  ALBERT 1ER,"49.294177","-0.107728",22 Avenue Albert 1er 14390 Cabourg,"0.63",housenumber,14117_0020_00022,"22",Avenue Albert 1er,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,98,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,99,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,100,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,101,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,102,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,103,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,104,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,105,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,106,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,107,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,108,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,109,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,110,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,111,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,112,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,113,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,114,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,115,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,116,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,117,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,118,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,119,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,120,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,121,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,122,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,123,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,124,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,125,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,126,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,127,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,128,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,129,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,130,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,131,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,132,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,133,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,134,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,135,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,136,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,137,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,138,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,139,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,140,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,141,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,142,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,143,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,144,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,145,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,146,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,147,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,148,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,149,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,150,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,151,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,152,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,153,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,154,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,155,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,156,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,157,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,158,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,159,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,160,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,161,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,162,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,163,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.10735,49.2949619999873,164,"14117",GAR.PAR,0004 AV  DES ALGUES MARINES,"49.294962","-0.10735",4 Avenue des Algues Marines 14390 Cabourg,"0.68",housenumber,14117_0030_00004,"4",Avenue des Algues Marines,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.116806,49.2932779999873,165,"14117",GAR.PAR,0001 AV  ANDRE PREMPAIN,"49.293278","-0.116806",1 Avenue Andre Prempain 14390 Cabourg,"0.64",housenumber,14117_0044_00001,"1",Avenue Andre Prempain,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.116935,49.2937059999873,166,"14117",GAR.PAR,0002 AV  ANDRE PREMPAIN,"49.293706","-0.116935",2 Avenue Andre Prempain 14390 Cabourg,"0.64",housenumber,14117_0044_00002,"2",Avenue Andre Prempain,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.116935,49.2937059999873,167,"14117",GARAGE,0002 AV  ANDRE PREMPAIN,"49.293706","-0.116935",2 Avenue Andre Prempain 14390 Cabourg,"0.64",housenumber,14117_0044_00002,"2",Avenue Andre Prempain,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.116935,49.2937059999873,168,"14117",GARAGE,0002 AV  ANDRE PREMPAIN,"49.293706","-0.116935",2 Avenue Andre Prempain 14390 Cabourg,"0.64",housenumber,14117_0044_00002,"2",Avenue Andre Prempain,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.116701,49.2927569999873,169,"14117",GAR.PAR,0004 AV  ANDRE PREMPAIN,"49.292757","-0.116701",Avenue Andre Prempain 14390 Cabourg,"0.57",street,14117_0044,,Avenue Andre Prempain,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.116887,49.2927969999873,170,"14117",GAR.PAR,0006 AV  ANDRE PREMPAIN,"49.292797","-0.116887",6 Avenue Andre Prempain 14390 Cabourg,"0.64",housenumber,14117_0044_00006,"6",Avenue Andre Prempain,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
